time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,dB,Weight,Reps,RPE,Set,Lift,Order
2026-03-27T04:29:41.980Z,-0.1752,-1.0996,0.3381,0.4598,1.19,-1.8611,-0.6555,0.0798,-0.0349,-47.87,77.96,-141.35,38.98,95,8,6,4,Bench,1
2026-03-27T04:29:41.988Z,-0.1857,-1.2227,0.3558,0.5209,2.055,-2.5886,-0.6914,0.0824,-0.0445,-49.39,78.42,-139.81,38.98,95,8,6,4,Bench,1
2026-03-27T04:29:41.998Z,-0.1629,-1.1622,0.0653,0.5145,2.0253,-0.7259,-0.5631,0.0665,-0.0366,-50.94,78.85,-138.23,38.98,95,8,6,4,Bench,1
2026-03-27T04:29:42.008Z,-0.1437,-1.0805,-0.0622,0.1983,1.2103,1.5575,-0.4271,0.048,-0.0227,-52.43,79.23,-136.71,38.98,95,8,6,4,Bench,1
2026-03-27T04:29:42.018Z,-0.172,-1.0193,0.0448,0.3178,0.5136,1.1701,-0.3586,0.0432,-0.0166,-53.8,79.55,-135.32,38.98,95,8,6,4,Bench,1
2026-03-27T04:29:42.028Z,-0.174,-0.9813,0.2071,0.5094,0.1106,-0.5614,-0.306,0.0395,-0.0201,-55.03,79.81,-134.06,38.98,95,8,6,4,Bench,1
2026-03-27T04:29:42.038Z,-0.1889,-1.0136,0.2314,0.5149,-0.1505,-1.2806,-0.3981,0.0535,-0.0128,-56.18,80.03,-132.9,38.98,95,8,6,4,Bench,1
2026-03-27T04:29:42.048Z,-0.2123,-1.2096,0.1964,0.8159,1.5689,-1.3533,-0.4548,0.0641,-0.0031,-57.33,80.24,-131.73,38.98,95,8,6,4,Bench,1
2026-03-27T04:29:42.058Z,-0.1892,-1.1704,0.0343,0.7255,2.1701,0.048,-0.5108,0.0675,-0.0142,-58.53,80.44,-130.51,38.98,95,8,6,4,Bench,1
2026-03-27T04:29:42.068Z,-0.1924,-1.1693,0.16,0.6388,1.56,-0.0209,-0.6367,0.0873,0.0208,-59.81,80.63,-129.22,38.98,95,8,6,4,Bench,1
2026-03-27T04:29:42.078Z,-0.1674,-1.0072,0.1459,0.5505,1.3187,-1.2119,-0.4478,0.0644,0.0235,-61.15,80.81,-127.85,44.33,95,8,6,4,Bench,1
2026-03-27T04:29:42.088Z,-0.1307,-0.697,0.008,0.135,-2.0081,0.3079,-0.1834,0.0322,0.0229,-62.46,80.97,-126.53,44.33,95,8,6,4,Bench,1
2026-03-27T04:29:42.098Z,-0.1389,-0.6988,-0.0394,0.0506,-3.2799,0.9971,-0.0266,0.0114,0.0337,-63.65,81.11,-125.31,44.33,95,8,6,4,Bench,1
2026-03-27T04:29:42.108Z,-0.1376,-0.9447,-0.134,0.1315,-1.2361,1.4717,0.1905,-0.0151,0.0598,-64.72,81.22,-124.23,44.33,95,8,6,4,Bench,1
2026-03-27T04:29:42.118Z,-0.1231,-0.8782,-0.3199,0.0449,-0.4832,3.3185,0.5375,-0.057,0.0561,-65.57,81.3,-123.36,44.33,95,8,6,4,Bench,1
2026-03-27T04:29:42.128Z,-0.1096,-0.8243,-0.211,-0.1499,-1.7513,3.7888,0.6434,-0.0756,0.0802,-66.15,81.35,-122.77,44.33,95,8,6,4,Bench,1
2026-03-27T04:29:42.138Z,-0.1273,-0.9096,0.1975,-0.1546,-0.9861,0.4841,0.4983,-0.0562,0.0521,-66.47,81.37,-122.44,44.33,95,8,6,4,Bench,1
2026-03-27T04:29:42.148Z,-0.1641,-1.01,0.5009,0.2269,-0.3455,-3.0727,0.0637,-0.0075,-0.0008,-66.59,81.36,-122.33,44.33,95,8,6,4,Bench,1
2026-03-27T04:29:42.158Z,-0.1729,-1.262,0.6475,0.4978,1.7541,-5.2401,-0.4732,0.0725,0.0853,-66.63,81.33,-122.28,44.33,95,8,6,4,Bench,1
2026-03-27T04:29:42.168Z,-0.1442,-1.1043,0.269,0.1951,2.5495,-4.1187,-0.3961,0.0519,0.0033,-66.64,81.3,-122.27,41.08,95,8,6,4,Bench,1
2026-03-27T04:29:42.178Z,-0.1201,-0.7883,-0.0924,0.0667,-1.3744,1.4142,-0.3605,0.0384,0.0454,-66.59,81.27,-122.31,41.08,95,8,6,4,Bench,1
2026-03-27T04:29:42.188Z,-0.1045,-0.8174,0.036,-0.3566,-1.7676,0.8897,-0.2825,0.0335,0.0436,-66.54,81.23,-122.36,41.08,95,8,6,4,Bench,1
2026-03-27T04:29:42.198Z,-0.1155,-0.7905,0.061,-0.1463,-1.7748,0.1237,-0.1101,0.0201,0.0376,-66.53,81.2,-122.37,41.08,95,8,6,4,Bench,1
2026-03-27T04:29:42.208Z,-0.0789,-0.7396,-0.085,-0.3235,-2.2417,0.7351,0.2774,-0.0403,0.0337,-66.51,81.17,-122.39,41.08,95,8,6,4,Bench,1
2026-03-27T04:29:42.218Z,-0.1191,-0.8323,-0.0919,-0.3924,-2.4231,2.3333,0.2246,-0.0323,0.0752,-66.53,81.14,-122.37,41.08,95,8,6,4,Bench,1
2026-03-27T04:29:42.228Z,-0.1358,-1.1191,0.1081,0.0224,0.8263,0.1491,0.1525,-0.021,0.0491,-66.68,81.12,-122.22,41.08,95,8,6,4,Bench,1
2026-03-27T04:29:42.238Z,-0.1366,-0.9841,0.1377,0.0301,0.3428,-0.223,-0.1158,0.0002,0.01,-67,81.12,-121.9,41.08,95,8,6,4,Bench,1
2026-03-27T04:29:42.248Z,-0.1663,-1.1392,0.4939,0.1983,0.7001,-2.6279,-0.5532,0.0631,0.0444,-67.51,81.15,-121.38,41.08,95,8,6,4,Bench,1
2026-03-27T04:29:42.258Z,-0.1359,-1.0633,0.3578,0.1969,1.7253,-4.3039,-0.4883,0.0545,0.0116,-68.14,81.18,-120.74,41.08,95,8,6,4,Bench,1
2026-03-27T04:29:42.268Z,-0.1012,-0.7281,0.0164,-0.138,-1.709,-0.5578,-0.0694,-0.0038,0.1197,-68.75,81.21,-120.13,41.08,95,8,6,4,Bench,1
2026-03-27T04:29:42.278Z,-0.0684,-0.6626,-0.3306,-0.7834,-2.9274,3.2807,0.1486,-0.0349,-0.0689,-69.21,81.22,-119.67,41.08,95,8,6,4,Bench,1
2026-03-27T04:29:42.288Z,-0.1197,-1.0074,0.0653,-0.1591,-1.7592,1.5905,0.0702,-0.0264,0.1449,-69.56,81.22,-119.32,41.75,95,8,6,4,Bench,1
2026-03-27T04:29:42.298Z,-0.0923,-0.8302,-0.0727,-0.5638,0.4284,0.5564,0.2912,-0.0522,-0.051,-69.77,81.21,-119.11,41.75,95,8,6,4,Bench,1
2026-03-27T04:29:42.308Z,-0.1217,-0.8487,0.0784,-0.0733,-2.7552,1.0205,0.2218,-0.0355,0.0757,-69.91,81.2,-118.97,41.75,95,8,6,4,Bench,1
2026-03-27T04:29:42.318Z,-0.1337,-0.9608,0.2017,-0.2348,0.1035,-1.1141,0.2072,-0.0346,0.0599,-70.07,81.18,-118.81,41.75,95,8,6,4,Bench,1
2026-03-27T04:29:42.328Z,-0.1502,-0.9906,0.232,0.0927,-0.3855,-1.1298,-0.0714,0,-0.0361,-70.25,81.18,-118.63,41.75,95,8,6,4,Bench,1
2026-03-27T04:29:42.338Z,-0.1807,-1.2598,0.4093,0.4597,1.4591,-3.0481,-0.3735,0.0194,0.0627,-70.52,81.18,-118.36,41.75,95,8,6,4,Bench,1
2026-03-27T04:29:42.348Z,-0.1685,-1.1426,0.2165,0.1936,2.7968,-2.0859,-0.4527,0.0415,0.0186,-70.81,81.18,-118.08,41.75,95,8,6,4,Bench,1
2026-03-27T04:29:42.358Z,-0.1222,-0.9392,0.1488,0.1545,0.0181,-1.1131,-0.3046,0.0255,0.0037,-71.05,81.17,-117.84,41.75,95,8,6,4,Bench,1
2026-03-27T04:29:42.368Z,-0.1151,-0.7841,-0.0068,-0.3127,-1.7734,0.2724,-0.0863,-0.0164,0.0727,-71.24,81.17,-117.66,41.75,95,8,6,4,Bench,1
2026-03-27T04:29:42.378Z,-0.0999,-0.788,-0.0693,-0.4387,-1.756,1.4411,0.0329,-0.0223,-0.0198,-71.44,81.16,-117.45,45.59,95,8,6,4,Bench,1
2026-03-27T04:29:42.388Z,-0.126,-1.0762,0.1189,-0.1577,-0.7868,0.1079,-0.1469,0.016,-0.027,-71.67,81.16,-117.23,45.59,95,8,6,4,Bench,1
2026-03-27T04:29:42.398Z,-0.1876,-1.3158,0.2359,0.3886,2.6557,-1.6157,-0.2775,0.0249,0.043,-72.04,81.18,-116.86,45.59,95,8,6,4,Bench,1
2026-03-27T04:29:42.408Z,-0.1527,-1.2047,0.1443,0.2247,3.1047,-1.2497,-0.1684,0.0145,0.0108,-72.57,81.2,-116.33,45.59,95,8,6,4,Bench,1
2026-03-27T04:29:42.418Z,-0.148,-0.9999,0.1201,0.1271,0.5409,-0.4956,-0.0458,-0.007,0.0249,-73.21,81.24,-115.69,45.59,95,8,6,4,Bench,1
2026-03-27T04:29:42.427Z,-0.1323,-0.8808,0.0301,-0.0448,-0.644,-0.0064,-0.0407,0.005,0.024,-73.9,81.28,-115,45.59,95,8,6,4,Bench,1
2026-03-27T04:29:42.438Z,-0.1313,-0.956,0.0766,-0.0465,-0.6659,-0.223,-0.0427,0.003,-0.0394,-74.51,81.31,-114.39,45.59,95,8,6,4,Bench,1
2026-03-27T04:29:42.449Z,-0.1588,-1.0542,0.0124,0.1699,-0.173,0.2591,-0.0672,-0.0009,0.0348,-75.02,81.33,-113.88,45.59,95,8,6,4,Bench,1
2026-03-27T04:29:42.458Z,-0.1578,-1.3091,0.0131,0.0981,2.65,0.5384,0.0124,-0.0156,0.0261,-75.39,81.35,-113.51,45.59,95,8,6,4,Bench,1
2026-03-27T04:29:42.468Z,-0.1858,-1.3071,0.1939,0.3471,3.1882,-0.3067,-0.1561,0.0156,-0.0058,-75.71,81.36,-113.19,40.72,95,8,6,4,Bench,1
2026-03-27T04:29:42.477Z,-0.1814,-1.2781,0.4275,0.5486,3.011,-3.3204,-0.3533,0.0438,0.0184,-76.13,81.38,-112.77,40.72,95,8,6,4,Bench,1
2026-03-27T04:29:42.488Z,-0.1587,-1.0502,0.2036,0.2312,1.6149,-2.5856,-0.4044,0.0597,0.0093,-76.67,81.4,-112.23,40.72,95,8,6,4,Bench,1
2026-03-27T04:29:42.498Z,-0.1118,-0.8995,-0.1218,-0.0466,-0.3796,0.1778,-0.0233,-0.0061,0.03,-77.22,81.42,-111.68,40.72,95,8,6,4,Bench,1
2026-03-27T04:29:42.508Z,-0.1284,-0.8162,-0.3031,-0.3742,-2.1195,3.7554,0.0761,-0.025,0.0091,-77.67,81.44,-111.23,40.72,95,8,6,4,Bench,1
2026-03-27T04:29:42.518Z,-0.1389,-1.3148,0.0505,0.0596,1.7106,1.0224,0.1526,-0.0244,-0.0224,-78.04,81.45,-110.86,40.72,95,8,6,4,Bench,1
2026-03-27T04:29:42.528Z,-0.1896,-1.2386,0.1259,0.3586,2.6582,-0.6151,0.1714,-0.0339,0.0402,-78.33,81.46,-110.56,40.72,95,8,6,4,Bench,1
2026-03-27T04:29:42.538Z,-0.1961,-1.4552,0.333,0.3432,3.7173,-1.7155,-0.1234,-0.0027,0.0235,-78.61,81.47,-110.29,40.72,95,8,6,4,Bench,1
2026-03-27T04:29:42.547Z,-0.1972,-1.5088,0.319,0.6198,5.4683,-3.1211,-0.3462,0.0546,-0.0015,-78.95,81.48,-109.94,40.72,95,8,6,4,Bench,1
2026-03-27T04:29:42.557Z,-0.1465,-1.1366,0.0363,0.3773,2.8725,-1.2253,-0.1304,0.0348,0.0761,-79.39,81.49,-109.5,40.72,95,8,6,4,Bench,1
2026-03-27T04:29:42.568Z,-0.1074,-0.8609,-0.2225,-0.4082,-0.6159,2.2287,0.0592,0.0086,-0.1008,-79.79,81.5,-109.09,44.56,95,8,6,4,Bench,1
2026-03-27T04:29:42.577Z,-0.174,-1.3012,0.2057,0.366,0.6775,0.0034,-0.0199,-0.0004,0.0415,-80.1,81.51,-108.78,44.56,95,8,6,4,Bench,1
2026-03-27T04:29:42.588Z,-0.1959,-1.4347,0.2157,0.2423,4.6701,-1.9344,0.0011,-0.0053,0.0697,-80.29,81.51,-108.59,44.56,95,8,6,4,Bench,1
2026-03-27T04:29:42.597Z,-0.1798,-1.472,0.1196,0.4306,4.754,-0.9945,0.0769,-0.0085,-0.0304,-80.37,81.51,-108.51,44.56,95,8,6,4,Bench,1
2026-03-27T04:29:42.608Z,-0.1712,-1.465,0.167,0.4454,4.4137,-0.8272,-0.0535,0.0122,0.0035,-80.47,81.5,-108.41,44.56,95,8,6,4,Bench,1
2026-03-27T04:29:42.618Z,-0.1784,-1.3249,0.1914,0.3149,4.0897,-1.6289,-0.1221,0.0165,0.0177,-80.62,81.5,-108.25,44.56,95,8,6,4,Bench,1
2026-03-27T04:29:42.627Z,-0.1629,-1.2715,0.1305,0.2385,2.769,-1.039,-0.0534,0.01,0.0071,-80.88,81.51,-107.98,44.56,95,8,6,4,Bench,1
2026-03-27T04:29:42.638Z,-0.1746,-1.3469,0.0806,0.2341,3.0744,-0.3949,-0.0096,0.0065,-0.0047,-81.16,81.51,-107.7,44.56,95,8,6,4,Bench,1
2026-03-27T04:29:42.648Z,-0.2013,-1.5063,0.1971,0.5578,4.5506,-1.0938,-0.0096,0.0097,0.0021,-81.34,81.51,-107.51,44.56,95,8,6,4,Bench,1
2026-03-27T04:29:42.658Z,-0.2,-1.5157,0.2168,0.5931,5.2645,-1.7301,-0.0243,0.0076,0.0172,-81.44,81.51,-107.42,44.56,95,8,6,4,Bench,1
2026-03-27T04:29:42.668Z,-0.1969,-1.4381,0.196,0.5328,4.8144,-1.638,-0.0194,0.0097,0.011,-81.55,81.51,-107.3,44.56,95,8,6,4,Bench,1
2026-03-27T04:29:42.678Z,-0.1817,-1.3447,0.144,0.4552,3.7901,-1.1711,-0.0043,0.0063,0.0024,-81.66,81.51,-107.19,44.39,95,8,6,4,Bench,1
2026-03-27T04:29:42.688Z,-0.1912,-1.3248,0.1291,0.4219,3.1672,-0.8223,-0.0412,0.0107,0.0003,-81.77,81.51,-107.07,44.39,95,8,6,4,Bench,1
2026-03-27T04:29:42.699Z,-0.2076,-1.4061,0.1373,0.5914,3.836,-0.9753,0.0011,0.0018,0.0016,-81.91,81.51,-106.93,44.39,95,8,6,4,Bench,1
2026-03-27T04:29:42.708Z,-0.2178,-1.4477,0.1621,0.714,4.3723,-0.9519,0.0119,0.0038,0.0009,-82.04,81.51,-106.8,44.39,95,8,6,4,Bench,1
2026-03-27T04:29:42.718Z,-0.2262,-1.4572,0.2605,0.8131,4.5882,-1.8123,-0.0516,0.0116,0.0064,-82.14,81.51,-106.69,44.39,95,8,6,4,Bench,1
2026-03-27T04:29:42.727Z,-0.2115,-1.3909,0.2278,0.7501,4.3485,-2.1887,-0.0187,0.0036,0.0102,-82.23,81.51,-106.6,44.39,95,8,6,4,Bench,1
2026-03-27T04:29:42.738Z,-0.1927,-1.2631,0.1031,0.5581,3.0879,-0.9811,0.02,0.0008,0.0029,-82.31,81.51,-106.52,44.39,95,8,6,4,Bench,1
2026-03-27T04:29:42.748Z,-0.188,-1.2576,0.1072,0.4577,2.4745,-0.4859,-0.0159,0.0073,0.0032,-82.38,81.5,-106.44,44.39,95,8,6,4,Bench,1
2026-03-27T04:29:42.758Z,-0.1943,-1.3208,0.1515,0.4811,3.0804,-0.9952,-0.0223,0.0031,0.0049,-82.45,81.5,-106.36,44.39,95,8,6,4,Bench,1
2026-03-27T04:29:42.768Z,-0.1948,-1.335,0.1684,0.5153,3.3648,-1.1301,-0.0365,0.0093,0.0006,-82.53,81.5,-106.28,44.39,95,8,6,4,Bench,1
2026-03-27T04:29:42.777Z,-0.1937,-1.3463,0.2348,0.5139,3.4525,-1.6491,-0.1354,0.0228,0,-82.63,81.5,-106.18,49.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.788Z,-0.1876,-1.3253,0.2061,0.4934,3.5082,-2.0419,-0.0914,0.0119,0.0057,-82.77,81.5,-106.03,49.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.798Z,-0.1683,-1.1725,0.0169,0.3241,2.3969,-0.4013,0.021,-0.0014,0.0119,-82.91,81.5,-105.88,49.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.808Z,-0.165,-1.1165,0.0271,0.175,1.2986,0.4174,-0.013,0.0039,-0.0018,-83.06,81.5,-105.74,49.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.818Z,-0.1828,-1.1747,0.1455,0.3541,1.552,-0.7287,-0.0456,0.0099,0.0053,-83.21,81.51,-105.58,49.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.829Z,-0.1828,-1.1706,0.0688,0.3978,1.879,-0.738,0.0445,0.001,0.0016,-83.34,81.51,-105.45,49.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.838Z,-0.1964,-1.2174,0.0875,0.4701,1.9602,-0.2085,0.0516,-0.0057,0.0098,-83.46,81.51,-105.33,49.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.849Z,-0.1958,-1.2103,0.1405,0.5556,2.3575,-0.9025,-0.0227,0.0089,0.0086,-83.57,81.51,-105.21,49.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.858Z,-0.1788,-1.144,0.1101,0.4069,1.7738,-0.9191,-0.058,0.0134,0.0041,-83.69,81.51,-105.09,49.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.868Z,-0.162,-1.0775,0.0202,0.2541,1.0773,-0.1609,0.0207,0.0006,0.019,-83.81,81.5,-104.96,41.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.879Z,-0.1559,-1.0405,-0.011,0.0943,0.5974,0.5473,0.0742,-0.0091,0.0128,-83.88,81.5,-104.89,41.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.888Z,-0.1684,-1.084,0.0966,0.2099,0.7299,-0.1572,0.0658,-0.005,0.012,-83.87,81.49,-104.89,41.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.898Z,-0.1735,-1.0819,0.1187,0.2799,0.9714,-0.8346,0.0305,-0.0007,0.0088,-83.84,81.49,-104.92,41.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.908Z,-0.1768,-1.0708,0.0819,0.3292,0.8707,-0.6021,0.0069,-0.0004,0.0083,-83.81,81.48,-104.95,41.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.918Z,-0.1651,-1.0381,-0.0068,0.2481,0.578,0.1217,0.037,-0.0092,0.0114,-83.75,81.47,-105,41.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.927Z,-0.1648,-1.0286,-0.0362,0.1881,0.4565,0.7673,0.1075,-0.02,0.0138,-83.68,81.46,-105.08,41.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.938Z,-0.1665,-0.9848,0.0229,0.2161,0.1215,0.4652,0.1245,-0.0234,0.0168,-83.58,81.44,-105.18,41.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.947Z,-0.1655,-0.961,0.0587,0.2043,-0.191,-0.144,0.1614,-0.0233,0.0189,-83.44,81.43,-105.32,41.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.958Z,-0.1501,-0.915,-0.0658,0.1406,-0.4696,0.4009,0.3678,-0.0435,0.048,-83.19,81.41,-105.57,41.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.968Z,-0.1219,-0.7985,-0.3235,-0.1349,-1.413,2.6856,0.7687,-0.0958,0.03,-82.74,81.38,-106.03,41.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.977Z,-0.1169,-0.7554,-0.4124,-0.2498,-2.3638,4.6871,1.0901,-0.142,0.0492,-81.98,81.32,-106.79,41.5,95,8,6,4,Bench,1
2026-03-27T04:29:42.988Z,-0.1225,-0.8689,-0.2077,-0.305,-1.5824,3.7428,1.1534,-0.1603,0.0496,-80.89,81.24,-107.89,40.69,95,8,6,4,Bench,1
2026-03-27T04:29:42.998Z,-0.1502,-0.9659,0.1153,-0.0693,-0.501,0.8463,0.9704,-0.1314,0.0353,-79.49,81.13,-109.3,40.69,95,8,6,4,Bench,1
2026-03-27T04:29:43.008Z,-0.1585,-1.0003,0.3081,0.1321,0.0731,-1.675,0.6957,-0.102,0.0265,-77.87,81,-110.95,40.69,95,8,6,4,Bench,1
2026-03-27T04:29:43.018Z,-0.1541,-1.043,0.317,0.0558,0.3667,-2.284,0.4272,-0.0722,0.0161,-76.09,80.84,-112.74,40.69,95,8,6,4,Bench,1
2026-03-27T04:29:43.027Z,-0.1475,-1.0386,0.1644,0.0717,0.7712,-1.4195,0.3818,-0.0677,0.0088,-74.24,80.68,-114.62,40.69,95,8,6,4,Bench,1
2026-03-27T04:29:43.038Z,-0.1186,-0.9091,-0.0572,-0.1804,-0.3058,0.9319,0.3838,-0.0749,0.0007,-72.33,80.51,-116.55,40.69,95,8,6,4,Bench,1
2026-03-27T04:29:43.047Z,-0.123,-0.8753,-0.0762,-0.2784,-1.0278,1.905,0.4231,-0.0771,0.0147,-70.37,80.32,-118.54,40.69,95,8,6,4,Bench,1
2026-03-27T04:29:43.058Z,-0.1086,-0.8003,-0.1227,-0.3137,-1.3575,1.9894,0.6203,-0.1158,-0.0073,-68.37,80.13,-120.57,40.69,95,8,6,4,Bench,1
2026-03-27T04:29:43.068Z,-0.0956,-0.7848,-0.1287,-0.4652,-2.1064,2.6489,0.7745,-0.1304,0.0072,-66.4,79.92,-122.57,40.69,95,8,6,4,Bench,1
2026-03-27T04:29:43.078Z,-0.1063,-0.7552,-0.0952,-0.4346,-2.0128,2.1828,0.942,-0.1461,0.0327,-64.56,79.7,-124.44,39.87,95,8,6,4,Bench,1
2026-03-27T04:29:43.087Z,-0.0738,-0.7041,-0.1815,-0.6227,-2.3826,2.7569,1.181,-0.1667,0.0284,-62.86,79.47,-126.17,39.87,95,8,6,4,Bench,1
2026-03-27T04:29:43.098Z,-0.0655,-0.5887,-0.2851,-0.7528,-3.4636,3.9245,1.4717,-0.1999,0.0567,-61.23,79.21,-127.83,39.87,95,8,6,4,Bench,1
2026-03-27T04:29:43.108Z,-0.0502,-0.5135,-0.3598,-0.8998,-4.2574,4.9592,1.8535,-0.2547,0.0594,-59.55,78.91,-129.54,39.87,95,8,6,4,Bench,1
2026-03-27T04:29:43.118Z,-0.0506,-0.4774,-0.3519,-1.0061,-4.7943,5.5043,2.1955,-0.2993,0.0558,-57.72,78.53,-131.42,39.87,95,8,6,4,Bench,1
2026-03-27T04:29:43.127Z,-0.062,-0.5099,-0.2164,-0.8589,-4.5811,4.7652,2.4237,-0.3177,0.0636,-55.68,78.06,-133.5,39.87,95,8,6,4,Bench,1
2026-03-27T04:29:43.138Z,-0.0633,-0.4822,-0.0586,-0.8103,-4.5715,3.4972,2.4637,-0.3292,0.0763,-53.47,77.48,-135.77,39.87,95,8,6,4,Bench,1
2026-03-27T04:29:43.148Z,-0.0767,-0.4628,0.1235,-0.757,-4.7698,1.9844,2.3362,-0.3156,0.0653,-51.12,76.8,-138.18,39.87,95,8,6,4,Bench,1
2026-03-27T04:29:43.158Z,-0.0752,-0.483,0.228,-0.6934,-4.6553,0.7611,2.1525,-0.2945,0.0578,-48.71,76.01,-140.65,39.87,95,8,6,4,Bench,1
2026-03-27T04:29:43.168Z,-0.0734,-0.4753,0.2192,-0.7106,-4.5053,0.6784,1.9989,-0.2749,0.0537,-46.3,75.15,-143.12,36.44,95,8,6,4,Bench,1
2026-03-27T04:29:43.177Z,-0.0623,-0.4123,0.1715,-0.7686,-4.8709,1.2805,1.8999,-0.2612,0.0511,-43.96,74.22,-145.54,36.44,95,8,6,4,Bench,1
2026-03-27T04:29:43.188Z,-0.0403,-0.3524,0.1435,-0.9678,-5.458,1.8488,1.8172,-0.2532,0.0418,-41.72,73.23,-147.85,36.44,95,8,6,4,Bench,1
2026-03-27T04:29:43.198Z,-0.0443,-0.317,0.1889,-1.0577,-5.9092,1.8985,1.6019,-0.2292,0.0245,-39.64,72.2,-150.01,36.44,95,8,6,4,Bench,1
2026-03-27T04:29:43.208Z,-0.0577,-0.3683,0.3093,-0.9095,-5.6569,1.0725,1.2002,-0.1784,0.0046,-37.76,71.17,-151.96,36.44,95,8,6,4,Bench,1
2026-03-27T04:29:43.218Z,-0.0879,-0.4669,0.4794,-0.676,-4.8243,-0.3669,0.5982,-0.1107,-0.0104,-36.14,70.19,-153.65,36.44,95,8,6,4,Bench,1
2026-03-27T04:29:43.227Z,-0.1061,-0.5219,0.589,-0.4347,-3.8298,-1.8938,0.0669,-0.04,-0.0356,-34.81,69.29,-155.05,36.44,95,8,6,4,Bench,1
2026-03-27T04:29:43.238Z,-0.1088,-0.4537,0.4883,-0.3432,-4.3012,-1.4849,-0.3757,0.0075,-0.0529,-33.75,68.53,-156.16,36.44,95,8,6,4,Bench,1
2026-03-27T04:29:43.247Z,-0.1088,-0.4537,0.4883,-0.3432,-4.3012,-1.4849,-0.7514,0.0511,-0.0781,-33.75,68.53,-156.16,36.44,95,8,6,4,Bench,1
2026-03-27T04:29:43.258Z,-0.0853,-0.3672,0.4239,-0.5805,-5.456,-0.7109,-1.1243,0.1128,-0.095,-32.38,67.48,-157.63,36.44,95,8,6,4,Bench,1
2026-03-27T04:29:43.268Z,-0.0802,-0.3877,0.396,-0.5849,-5.3562,-0.5419,-1.5256,0.1682,-0.1046,-32.02,67.21,-158.01,38.4,95,8,6,4,Bench,1
2026-03-27T04:29:43.277Z,-0.0695,-0.3874,0.3665,-0.7135,-5.2576,-0.4501,-1.8724,0.1968,-0.1322,-31.87,67.14,-158.18,38.4,95,8,6,4,Bench,1
2026-03-27T04:29:43.288Z,-0.0817,-0.3579,0.3199,-0.5472,-5.6099,-0.2691,-2.1201,0.2259,-0.1367,-31.95,67.28,-158.1,38.4,95,8,6,4,Bench,1
2026-03-27T04:29:43.298Z,-0.0648,-0.2964,0.2587,-0.7045,-6.1065,0.1111,-2.2225,0.2246,-0.1482,-32.26,67.62,-157.78,38.4,95,8,6,4,Bench,1
2026-03-27T04:29:43.308Z,-0.0703,-0.3287,0.1946,-0.7548,-6.4275,0.5875,-2.3139,0.2471,-0.1572,-32.81,68.16,-157.22,38.4,95,8,6,4,Bench,1
2026-03-27T04:29:43.318Z,-0.0858,-0.4509,0.1783,-0.5442,-5.4592,0.6229,-2.414,0.2615,-0.1524,-33.59,68.87,-156.41,38.4,95,8,6,4,Bench,1
2026-03-27T04:29:43.327Z,-0.077,-0.5012,0.1281,-0.5823,-4.4885,0.6929,-2.4859,0.2799,-0.1601,-34.63,69.72,-155.34,38.4,95,8,6,4,Bench,1
2026-03-27T04:29:43.338Z,-0.0743,-0.4233,0.0214,-0.5875,-5.1362,1.4236,-2.4958,0.2693,-0.1557,-35.94,70.69,-153.98,38.4,95,8,6,4,Bench,1
2026-03-27T04:29:43.348Z,-0.0742,-0.4608,0.0416,-0.6949,-5.2839,1.5018,-2.3889,0.2658,-0.1432,-37.55,71.75,-152.32,38.4,95,8,6,4,Bench,1
2026-03-27T04:29:43.358Z,-0.0762,-0.449,-0.048,-0.5055,-4.9852,1.3545,-2.119,0.2269,-0.1401,-39.48,72.85,-150.33,38.4,95,8,6,4,Bench,1
2026-03-27T04:29:43.368Z,-0.0737,-0.5011,-0.1993,-0.7088,-5.2918,2.9868,-1.9519,0.2173,-0.1385,-41.72,73.97,-148.03,38.4,95,8,6,4,Bench,1
2026-03-27T04:29:43.378Z,-0.1011,-0.7422,-0.1397,-0.3332,-3.0791,2.7429,-1.8231,0.2002,-0.1275,-44.28,75.08,-145.41,56.68,95,8,6,4,Bench,1
2026-03-27T04:29:43.388Z,-0.0878,-0.7504,-0.1269,-0.4157,-2.2787,2.2684,-1.8553,0.1865,-0.1555,-47.18,76.16,-142.46,56.68,95,8,6,4,Bench,1
